url,domain,tld,ip,url_len,https,label
www.olagrande.net/~webguy/service/poqet.html,olagrande,net,204.122.16.6,44,FALSE,1
www.newbreedsoftware.com/ipaq/,newbreedsoftware,com,209.204.155.33,30,FALSE,1
reviews.cnet.com/HP_iPaq_Pocket_PC_H3650/4545-3127_7-1781522.html,cnet,com,34.149.196.126,65,FALSE,1
msdn.microsoft.com/mobility/,microsoft,com,20.70.246.20,28,FALSE,1
www.nsbasic.com/ce/,nsbasic,com,216.92.217.146,19,FALSE,1
www.basterfield.com/pc110/pc110idx.htm,basterfield,com,35.214.74.247,38,FALSE,1
www.almaden.ibm.com/cs/user/inddes/wear.html,ibm,com,118.215.81.142,44,FALSE,1
www.cs.cmu.edu/~awb/pc110.html,cmu,edu,128.2.42.10,30,FALSE,1
www.panix.com/~clay/newton/,panix,com,166.84.62.253,27,FALSE,1
www.poppyware.com/bowditch/book/bookmaker.html,poppyware,com,66.84.2.2,46,FALSE,1
www.tempel.org/newton/,tempel,org,192.81.214.229,22,FALSE,1
www.backlight4you.com/en/products/el/kit_apple.htm,backlight4you,com,85.13.139.148,50,FALSE,1
groups.yahoo.com/group/originalgreentablet/,yahoo,com,74.6.231.20,43,FALSE,1
dettmer.maclab.org/newton/index.html,maclab,org,205.166.94.30,36,FALSE,1
www.wired.com/gadgets/mac/commentary/cultofmac/2002/08/54580,wired,com,151.101.194.194,60,FALSE,1
www.thefedors.com/pobox/,thefedors,com,151.101.65.195,24,FALSE,1
www.ee.cityu.edu.hk/~clli/unixnpi.html,cityu,edu.hk,144.214.4.184,38,FALSE,1
www.revelar.com/rcu.html,revelar,com,15.197.162.184,24,FALSE,1
dev.newtontalk.net/eagan/,newtontalk,net,70.32.113.118,25,FALSE,1
web.media.mit.edu/~rehmi/pengachu/v3_document.htm,mit,edu,184.84.55.33,49,FALSE,1
atimes.com/media/CI22Ce01.html,atimes,com,157.230.67.179,30,FALSE,1
www.financialexpress.com/fe/daily/20001102/fco02022.html,financialexpress,com,184.51.97.59,56,FALSE,1
www.rediff.com/money/2001/apr/24spec.htm,rediff,com,23.55.46.178,40,FALSE,1
slashdot.org/articles/01/05/02/1822219.shtml,slashdot,org,172.64.151.192,44,FALSE,1
"'www.time.com/time/asia/digital/magazine/0,9754,107313,00.html'",time,com,151.101.3.52,63,FALSE,1
news.bbc.co.uk/1/hi/sci/tech/1442000.stm,bbc,co.uk,151.101.64.81,40,FALSE,1
groups.yahoo.com/group/simputer/,yahoo,com,74.6.231.20,32,FALSE,1
in.rediff.com/money/2003/sep/17spec.htm,rediff,com,23.55.46.178,39,FALSE,1
linuxgazette.net/issue87/pramode.html,linuxgazette,net,209.59.180.101,37,FALSE,1
en.wikipedia.org/wiki/Simputer,wikipedia,org,103.102.166.224,30,FALSE,1
www.wired.com/science/discoveries/news/2001/06/44642,wired,com,151.101.194.194,52,FALSE,1
www.guardian.co.uk/technology/2001/jul/09/internetnews.uknews,guardian,co.uk,151.101.1.111,61,FALSE,1
www.linuxfordevices.com/c/a/News/Simputer-here-but-costs-too-much/,linuxfordevices,com,45.79.77.230,66,FALSE,1
www.pda-archives.com/pilot.htm,pda-archives,com,64.29.145.9,30,FALSE,1
www.beiks.com/palmzonebg/indexen.htm,beiks,com,23.29.121.50,36,FALSE,1
www.technoweenies.com/palm/,technoweenies,com,64.87.13.45,27,FALSE,1
oetiker.ch/dtbrc.cgi,oetiker,ch,46.140.183.221,20,FALSE,1
www.notsofaqs.com/palmprobs.php,notsofaqs,com,67.205.26.81,31,FALSE,1
home.earthlink.net/~gmayhak/,earthlink,net,104.18.208.148,28,FALSE,1
www.saunders-usa.com/rhinoskin/,saunders-usa,com,3.33.251.168,31,FALSE,1
c-yi.tripod.com/palmshield/index.html,tripod,com,209.202.252.105,37,FALSE,1
palm.com/products/,palm,com,23.227.38.32,18,FALSE,1
danbricklin.com/log/treo180.htm,danbricklin,com,209.237.151.18,31,FALSE,1
www.pencomputing.com/palm/,pencomputing,com,50.87.148.197,26,FALSE,1
reviews.cnet.com/Fossil_Wrist_PDA/4505-3512_7-20670895.html?tag=prmo1,cnet,com,34.149.196.126,69,FALSE,1
www.epinions.com/PDAs--palm,epinions,com,3.33.139.32,27,FALSE,1
ixbtlabs.com/articles/handspringtreo180/,ixbtlabs,com,91.208.42.73,40,FALSE,1
www.bowers.com/palm_pilot/index.html,bowers,com,198.185.159.145,36,FALSE,1
www.thepalmtree.com/nimh.htm,thepalmtree,com,143.95.150.194,28,FALSE,1
www.pspilot.de/pppaccu/pppaccu.html,pspilot,de,80.237.132.209,35,FALSE,1
mobile.eric-poncet.com/palm/tutorial.html,eric-poncet,com,62.210.16.62,41,FALSE,1
www.linuxjournal.com/article/2711,linuxjournal,com,204.68.111.25,33,FALSE,1
www.twinbrothers.com/steve/pilot/,twinbrothers,com,12.96.164.84,33,FALSE,1
www.pdakobo.com/e/,pdakobo,com,218.224.241.93,18,FALSE,1
pages.interlog.com/~tcharron/Palm8M/DIY.html,interlog,com,208.85.217.216,44,FALSE,1
www.himss.org/webguides/handheld/index.asp,himss,org,13.248.217.77,42,FALSE,1
www.angelfire.com/oh3/burdette/palm.htm,angelfire,com,209.202.252.105,39,FALSE,1
www.olivebr.com/pilot/news.htm,olivebr,com,5.78.96.218,30,FALSE,1
www.wirelessdevnet.com/channels/pda/,wirelessdevnet,com,79.98.104.180,36,FALSE,1
www.daggerware.com/hackapi.htm,daggerware,com,45.79.111.244,30,FALSE,1
www.righto.com/pilot/db.html,righto,com,104.21.5.119,28,FALSE,1
www.palmos.com/dev/,palmos,com,3.33.251.168,19,FALSE,1
oreilly.com/catalog/9781565925250/,oreilly,com,199.27.145.65,34,FALSE,1
www.bachmannsoftware.com/printmgr.htm,bachmannsoftware,com,185.230.63.107,37,FALSE,1
www.stevenscreek.com/pilot/custom.html,stevenscreek,com,66.96.146.129,38,FALSE,1
www.nsbasic.com/palm/,nsbasic,com,216.92.217.146,21,FALSE,1
www.aldweb.com/pages/winikoff/,aldweb,com,188.130.25.102,30,FALSE,1
www.ajw.com/Pila.htm,ajw,com,172.67.154.195,20,FALSE,1
www.nicholson.com/rhn/pilot.html,nicholson,com,166.84.8.241,32,FALSE,1
www.hotpaw.com/rhn/hotpaw/,hotpaw,com,166.84.8.241,26,FALSE,1
www.orbworks.com/palmres.html,orbworks,com,173.236.249.107,29,FALSE,1
www.orbworks.com/pcpalm/index.html,orbworks,com,173.236.249.107,34,FALSE,1
www.digital-kingdoms.net/palmphi/,digital-kingdoms,net,149.202.159.90,33,FALSE,1
www.hewgill.com/pilot/jump/index.html,hewgill,com,46.23.89.42,37,FALSE,1
www.cs.utah.edu/~mcdirmid/ghost/,utah,edu,155.98.186.21,32,FALSE,1
www.hewgill.com/pilot/copilot/index.html,hewgill,com,46.23.89.42,40,FALSE,1
www.hewgill.com/pilot/copilot/index-old.html,hewgill,com,46.23.89.42,44,FALSE,1
web.mit.edu/tytso/www/pilot/prc-format.html,mit,edu,184.84.55.33,43,FALSE,1
www.nicholson.com/rhn/pilot/doc.txt,nicholson,com,166.84.8.241,35,FALSE,1
www.nicholson.com/rhn/pilot/pdb.txt,nicholson,com,166.84.8.241,35,FALSE,1
www.palmos.com/dev/tech/docs/,palmos,com,3.33.251.168,29,FALSE,1
www.notsofaqs.com/palmrecs.php,notsofaqs,com,67.205.26.81,30,FALSE,1
www.ebookmall.com/palm/,ebookmall,com,104.21.12.38,23,FALSE,1
www.beiks.com/palmzonebg/Bdictyen.htm,beiks,com,23.29.121.50,37,FALSE,1
www.vinko.com/palm/clie/,vinko,com,192.252.151.41,24,FALSE,1
www.splashdata.com/splashid/,splashdata,com,157.245.211.30,28,FALSE,1
www.nthlab.com/software/rpn/index.html,nthlab,com,68.168.220.235,38,FALSE,1
www.eshayne.com/GameTimer/index.shtml,eshayne,com,209.182.197.8,37,FALSE,1
www.seanet.com/~aball/,seanet,com,66.114.139.250,22,FALSE,1
www.electricpocket.com/bugme-palm/old-bugme.html,electricpocket,com,185.199.108.153,48,FALSE,1
www.conklinsystems.com/palm/online.php,conklinsystems,com,72.52.73.81,38,FALSE,1
www.isaac.cs.berkeley.edu/pilot/tgtelnet.html,berkeley,edu,141.193.213.20,45,FALSE,1
www.chaossoftware.com/chaos32-plugins-tc2palm.html,chaossoftware,com,108.175.15.126,50,FALSE,1
legacy.antioch.sg/edgar/bibledoc.html,antioch,sg,103.11.151.32,37,FALSE,1
www.righto.com/pilot/tv.html,righto,com,104.21.5.119,28,FALSE,1
www.strout.net/pilotsoft/spec/,strout,net,67.205.4.230,30,FALSE,1
www.daggerware.com/dinkypad.htm,daggerware,com,45.79.111.244,31,FALSE,1
www.elf.org/doodle/,elf,org,216.92.149.119,19,FALSE,1
www.daggerware.com/mischack.htm,daggerware,com,45.79.111.244,31,FALSE,1
linkesoft.com/english/screenshothack/,linkesoft,com,217.160.0.42,37,FALSE,1
www.deskfree.com/SwitchHack.html,deskfree,com,44.230.85.241,32,FALSE,1
www.deskfree.com/ClipHack.html,deskfree,com,44.230.85.241,30,FALSE,1
www.tealpoint.com/softmstr.htm,tealpoint,com,129.121.3.192,30,FALSE,1
mikemccollister.com/palm/#McPhling,mikemccollister,com,204.44.192.34,34,FALSE,1
www.dovcom.com/glowhack.html,dovcom,com,3.64.163.50,28,FALSE,1
www.dovcom.com/correcthack.html,dovcom,com,3.64.163.50,31,FALSE,1
www.byteswapped.com/palm/,byteswapped,com,67.205.6.183,25,FALSE,1
www.pspilot.de/pppsoft/pppsoft.html,pspilot,de,80.237.132.209,35,FALSE,1
www.quartus.net/products/shifthack/,quartus,net,216.92.112.50,35,FALSE,1
quartus.net/products/lighthack/,quartus,net,216.92.112.50,31,FALSE,1
www.medicalmnemonics.com/cgi-bin/palm.cfm,medicalmnemonics,com,209.200.101.12,41,FALSE,1
www.torlesse.com/pilot/wardwatch/,torlesse,com,203.147.168.9,33,FALSE,1
www.angelfire.com/musicals/clie_sounds_alarms/,angelfire,com,209.202.252.105,46,FALSE,1
www.echeng.com/software/palmpilot/,echeng,com,192.254.239.238,34,FALSE,1
kulin.com.au/ksd/easterday,kulin,com.au,112.213.33.127,26,FALSE,1
www.laridian.com/palm/default.asp?ring=servant,laridian,com,69.167.186.191,46,FALSE,1
hp.vector.co.jp/authors/VA005810/remocon/premocce.htm,vector,co.jp,180.214.37.165,53,FALSE,1
amsoftw.tripod.com/index.htm,tripod,com,209.202.252.105,28,FALSE,1
www.pay-per-use.com/palm/,pay-per-use,com,194.213.127.97,25,FALSE,1
homepage2.nifty.com/suzukieng/CollectIN-e.htm,nifty,com,222.158.213.148,45,FALSE,1
www.livepim.com/syncease/index.htm,livepim,com,172.67.136.247,34,FALSE,1
www.intelihealth.com/IH/ihtIH/WSIHW000/325/29786/337350.html,intelihealth,com,75.98.71.117,60,FALSE,1
www.step.polymtl.ca/~chenier/,polymtl,ca,132.207.6.35,29,FALSE,1
hp.vector.co.jp/authors/VA003665/index-e.html,vector,co.jp,180.214.37.165,45,FALSE,1
www.keithp.com/pilot/patience/,keithp,com,63.227.221.253,30,FALSE,1
www.octagonsoftware.com/products/henry/,octagonsoftware,com,172.28.192.1,39,FALSE,1
www.hexatron.com/palm.html,hexatron,com,68.66.200.198,26,FALSE,1
www.softakgames.com/palm/,softakgames,com,68.66.226.77,25,FALSE,1
www.dataviz.com/products/documentstogo/index.html,dataviz,com,108.167.157.212,49,FALSE,1
www.angelfire.com/ca2/roderick/zdocj/zdocj.htm,angelfire,com,209.202.252.105,46,FALSE,1
www.freewarepalm.com/games/games.shtml,freewarepalm,com,78.129.190.68,38,FALSE,1
www.palmblvd.com/boards/Games/,palmblvd,com,195.201.124.255,30,FALSE,1
refalo.com/blog/interactive-fiction/,refalo,com,192.185.24.146,36,FALSE,1
christophercotton.com/monkeyboys/pilot/,christophercotton,com,172.67.141.93,39,FALSE,1
www.mythological.com/db1.htm,mythological,com,74.208.236.162,28,FALSE,1
www.beiks.com/palmzonebg/showtitle.asp?TitleID=199,beiks,com,23.29.121.50,50,FALSE,1
"'www.pcworld.com/downloads/file/fid,7877-order,1-page,1-c,alldownloads/description.html'",pcworld,com,192.0.66.107,88,FALSE,1
www.mulliner.org/palm/sink_the_ship.html,mulliner,org,49.12.189.241,40,FALSE,1
www.oopdreams.com/wordlet/,oopdreams,com,172.67.192.193,26,FALSE,1
worldexperience.com/palm/,worldexperience,com,178.211.133.8,25,FALSE,1
www001.upp.so-net.ne.jp/iizuka/,so-net,ne.jp,210.139.252.142,31,FALSE,1
www.chessgenius.com/palm/,chessgenius,com,92.205.174.171,25,FALSE,1
www.seahorsesoft.com/montana.html,seahorsesoft,com,69.194.230.11,33,FALSE,1
niboan.dk/vpoker.shtml,niboan,dk,93.165.123.138,22,FALSE,1
www.mobileread.com/forums/external.php?type=rss2&amp;forumids=front,mobileread,com,162.55.243.172,67,FALSE,1
ahaack.net/palmpilot/palm-v.html,ahaack,net,194.150.248.71,32,FALSE,1
www.linux-mag.com/id/374,linux-mag,com,104.21.72.213,24,FALSE,1
lists.pilot-link.org/pipermail/pilot-unix-ng/,pilot-link,org,199.59.243.226,45,FALSE,1
homes.cerias.purdue.edu/~zamboni/Pilot/,purdue,edu,128.210.7.200,39,FALSE,1
www.topology.org/linux/palmsoft.html,topology,org,150.101.155.14,36,FALSE,1
www.klawitter.de/palm/justintime.html,klawitter,de,217.160.0.17,37,FALSE,1
me.in-berlin.de/~miwie/pia/,in-berlin,de,217.197.80.11,27,FALSE,1
www.ctag.de/projects/jpd/,ctag,de,136.243.148.171,25,FALSE,1
www.palmopensource.com/software/#pilot2pine,palmopensource,com,135.125.182.54,43,FALSE,1
gutenpalm.sourceforge.net/makeztxt.php,sourceforge,net,104.18.37.111,38,FALSE,1
lists.sourceforge.net/mailman/listinfo/usbvisor-unix,sourceforge,net,104.18.37.111,52,FALSE,1
www.tldp.org/HOWTO/Handspring-Visor/index.html,tldp,org,152.19.134.152,46,FALSE,1
www.ringsurf.com/ring/palmetext/,ringsurf,com,104.21.234.172,32,FALSE,1
www.webring.com/hub?ring=kwhipp,webring,com,104.21.3.96,31,FALSE,1
www.webring.com/hub?ring=pilotmakers,webring,com,104.21.3.96,36,FALSE,1
www.webring.com/hub?ring=palmonly,webring,com,104.21.3.96,33,FALSE,1
www.webring.com/hub?ring=palmgames,webring,com,104.21.3.96,34,FALSE,1
www.webring.com/hub?ring=palmpilotfun,webring,com,104.21.3.96,37,FALSE,1
www.webring.com/hub?ring=geoff,webring,com,104.21.3.96,30,FALSE,1
www.webring.com/hub?ring=ldsdaily,webring,com,104.21.3.96,33,FALSE,1
www.webring.com/hub?ring=cliewebringinter,webring,com,104.21.3.96,41,FALSE,1
